leaderboard_rank,gene,prior_gene_set,is_prior_gene,auc_score,q1_count,q2_count,q3_count,q4_count,q1_rate,q2_rate,q3_rate,q4_rate,mean_rank,median_rank,best_rank,worst_rank,mean_gain,max_gain,gain_nonzero_count,zero_gain_count
18,UPP2,,False,1780.280140070035,99,0,0,1,0.99,0.0,0.0,0.01,220.61,204.0,45,2000,9.527469115257263,24.370012283325195,99,1
19,TMEM101,,False,1747.943971985993,91,3,0,6,0.91,0.03,0.0,0.06,252.93,105.0,17,2000,14.88265216231346,35.760623931884766,94,6
20,ZNF862,,False,1746.5332666333168,93,2,0,5,0.93,0.02,0.0,0.05,254.34,144.5,11,2000,13.13394850373268,44.71366882324219,95,5
21,C17orf75,,False,1735.8279139569788,90,2,0,8,0.9,0.02,0.0,0.08,265.04,77.5,6,2000,18.204319448471068,63.309539794921875,92,8
22,NEUROD2,,False,1715.717858929465,91,3,0,6,0.91,0.03,0.0,0.06,285.14,194.5,2,2000,13.877096183300019,89.12335205078125,94,6
23,SCARB2,,False,1701.930965482741,97,1,0,2,0.97,0.01,0.0,0.02,298.92,269.0,48,2000,7.357299098968506,20.853403091430664,98,2
24,CPT1A,,False,1689.054527263632,90,3,0,7,0.9,0.03,0.0,0.07,311.79,166.5,16,2000,10.95571950316429,38.198829650878906,93,7
25,RPS6KB1,,False,1669.224612306153,88,0,0,12,0.88,0.0,0.0,0.12,331.61,74.5,1,2000,19.92177981853485,120.17389678955078,88,12
26,DAXX,,False,1660.040020010005,90,1,0,9,0.9,0.01,0.0,0.09,340.79,176.0,19,2000,10.810050106048584,34.92216873168945,91,9
27,PNMT,,False,1650.745372686343,81,9,0,10,0.81,0.09,0.0,0.1,350.08,101.5,1,2000,22.979549713134766,150.93360900878906,90,10
28,CWC25,,False,1649.904952476238,86,5,0,9,0.86,0.05,0.0,0.09,350.92,153.5,1,2000,15.457386199235916,82.35134887695312,91,9
29,LDLR,,False,1639.83991995998,86,6,0,8,0.86,0.06,0.0,0.08,360.98,184.0,13,2000,10.420405452251435,41.511497497558594,92,8
30,WIPF2,,False,1629.4947473736868,81,7,0,12,0.81,0.07,0.0,0.12,371.32,97.5,2,2000,21.718422148227692,141.94284057617188,88,12
31,ST3GAL3,,False,1627.8439219609804,88,5,0,7,0.88,0.05,0.0,0.07,372.97,252.5,19,2000,8.599421384334564,34.40333938598633,93,7
32,RPS6KB2,,False,1599.5497748874436,89,2,0,9,0.89,0.02,0.0,0.09,401.25,251.0,40,2000,7.992157352566719,26.844675064086914,91,9
33,TMEM99,,False,1588.3441720860428,86,1,0,13,0.86,0.01,0.0,0.13,412.45,163.5,8,2000,12.4516402053833,49.12968444824219,87,13
34,RGMB,,False,1572.516258129065,87,5,0,8,0.87,0.05,0.0,0.08,428.27,304.0,68,2000,6.410605417490006,18.679723739624023,92,8
35,HMGCL,,False,1563.4117058529262,85,8,0,7,0.85,0.08,0.0,0.07,437.37,330.0,25,2000,6.142430761158466,29.540786743164062,93,7
36,C17orf39,,False,1560.8304152076043,74,13,0,13,0.74,0.13,0.0,0.13,439.95,194.0,1,2000,18.371846860051154,151.18321228027344,87,13
37,IDI1,,False,1557.2786393196598,81,5,0,14,0.81,0.05,0.0,0.14,443.5,195.5,3,2000,12.583558922559023,80.10916137695312,86,14
38,CATSPERB,,False,1542.921460730365,78,16,0,6,0.78,0.16,0.0,0.06,457.85,374.5,2,2000,6.516101834774017,78.0255355834961,94,6
39,EPN3,,False,1540.3301650825413,77,7,0,16,0.77,0.07,0.0,0.16,460.44,156.5,2,2000,15.347557250261307,84.1206283569336,84,16
40,LOC90110,,False,1536.4482241120566,72,14,0,14,0.72,0.14,0.0,0.14,464.32,197.0,1,2000,18.558517457842825,176.28370666503906,86,14
41,PLEKHA8,,False,1526.2131065532767,80,2,0,18,0.8,0.02,0.0,0.18,474.55,133.0,16,2000,12.931396473646164,34.42408752441406,82,18
42,HMGCS1,,False,1521.3606803401701,76,11,0,13,0.76,0.11,0.0,0.13,479.4,248.0,9,2000,9.919485356211663,55.32358169555664,87,13
43,ETFA,,False,1514.277138569285,80,7,0,13,0.8,0.07,0.0,0.13,486.48,299.5,8,2000,8.943152381181717,53.73502731323242,87,13
44,IL28RA,,False,1494.027013506753,83,6,0,11,0.83,0.06,0.0,0.11,506.72,347.0,50,2000,5.488481355905533,21.524385452270508,89,11
45,CISD3,,False,1471.7658829414709,77,9,0,14,0.77,0.09,0.0,0.14,528.97,308.5,19,2000,6.71788364470005,34.01055145263672,86,14
46,PPP1R10,,False,1464.662331165583,66,20,0,14,0.66,0.2,0.0,0.14,536.07,352.5,1,2000,14.165159234404564,164.04957580566406,86,14
47,FNTA,,False,1463.421710855428,72,10,0,18,0.72,0.1,0.0,0.18,537.31,196.5,19,2000,10.286309061050416,38.96766662597656,82,18
48,HEATR6,,False,1457.9389694847425,76,3,0,21,0.76,0.03,0.0,0.21,542.79,158.5,11,2000,12.578912494182587,43.092437744140625,79,21
49,PGBD5,,False,1442.5212606303153,77,11,0,12,0.77,0.11,0.0,0.12,558.2,383.0,98,2000,4.310226529836655,15.356197357177734,88,12
50,HGSNAT,,False,1436.3781890945468,76,8,0,16,0.76,0.08,0.0,0.16,564.34,324.5,18,2000,6.300468109846115,33.05392837524414,84,16
51,TMEM38A,,False,1434.9474737368682,76,3,0,21,0.76,0.03,0.0,0.21,565.77,190.0,14,2000,10.11111658334732,35.93667984008789,79,21
52,KATNAL2,,False,1427.143571785893,73,9,0,18,0.73,0.09,0.0,0.18,573.57,322.0,4,2000,8.880736677646636,72.40850830078125,82,18
53,MRPL45,,False,1414.6273136568282,72,7,0,21,0.72,0.07,0.0,0.21,586.08,243.0,1,2000,13.576413904428483,86.15057373046875,79,21
54,GIGYF1,,False,1405.2726363181587,72,8,0,20,0.72,0.08,0.0,0.2,595.43,263.0,28,2000,7.761849284768105,26.801128387451172,80,20
55,KIAA0513,,False,1403.3316658329163,75,5,0,20,0.75,0.05,0.0,0.2,597.37,252.5,20,2000,7.118907458782196,33.906211853027344,80,20
56,DNAJC15,,False,1397.2786393196598,73,9,0,18,0.73,0.09,0.0,0.18,603.42,320.0,55,2000,5.862581049203873,24.021697998046875,82,18
57,NUDT6,,False,1386.743371685843,73,9,0,18,0.73,0.09,0.0,0.18,613.95,378.5,7,2000,6.687268084287643,59.48098373413086,82,18
58,PAX7,,False,1382.2811405702853,71,5,0,24,0.71,0.05,0.0,0.24,618.41,197.5,16,2000,9.91885518193245,37.557952880859375,76,24
59,KAZ,,False,1375.5877938969484,72,2,0,26,0.72,0.02,0.0,0.26,625.1,129.5,12,2000,11.331980137825012,38.49984359741211,74,26
60,ARMC5,,False,1375.1175587793894,73,11,0,16,0.73,0.11,0.0,0.16,625.57,398.0,10,2000,4.391111001968384,45.85723876953125,84,16
61,IL1RAPL2,,False,1373.3566783391698,72,4,0,24,0.72,0.04,0.0,0.24,627.33,202.5,33,2000,9.126273349523544,27.993255615234375,76,24
62,TMEM49,,False,1369.6548274137067,70,7,0,23,0.7,0.07,0.0,0.23,631.03,268.5,11,2000,9.776304558515548,43.4455680847168,77,23
63,UCP2,,False,1363.8019009504753,71,7,0,22,0.71,0.07,0.0,0.22,636.88,296.0,19,2000,7.668822685480118,34.214744567871094,78,22
64,CYB5D2,,False,1363.701850925463,69,14,0,17,0.69,0.14,0.0,0.17,636.98,405.0,31,2000,4.518803381919861,22.93735122680664,83,17
65,PRKCE,,False,1363.4317158579288,71,7,0,22,0.71,0.07,0.0,0.22,637.25,284.5,14,2000,7.527215646505356,44.6757698059082,78,22
66,LRFN2,,False,1355.6778389194596,68,8,0,24,0.68,0.08,0.0,0.24,645.0,247.0,5,2000,10.351430745124818,69.61014556884766,76,24
67,SYN1,,False,1349.6448224112057,69,12,0,19,0.69,0.12,0.0,0.19,651.03,386.5,26,2000,5.152671507000923,30.02301025390625,81,19
68,XPNPEP3,,False,1349.4347173586793,67,8,0,25,0.67,0.08,0.0,0.25,651.24,216.0,5,2000,11.448946842551232,59.74476623535156,75,25
69,RND1,,False,1346.6633316658329,70,7,0,23,0.7,0.07,0.0,0.23,654.01,323.0,23,2000,7.5654072606563565,31.34134864807129,77,23
70,HIVEP2,,False,1345.2926463231615,69,14,0,17,0.69,0.14,0.0,0.17,655.38,412.5,52,2000,3.8735897934436796,19.707733154296875,83,17
71,NBR1,,False,1338.8794397198599,71,0,0,29,0.71,0.0,0.0,0.29,661.79,129.0,8,2000,13.667543404102325,54.86949920654297,71,29
72,FAM120C,,False,1334.737368684342,65,14,0,21,0.65,0.14,0.0,0.21,665.93,353.5,43,2000,5.9745993155241015,24.21048355102539,79,21
73,PLEKHM1,,False,1318.4092046023009,70,2,0,28,0.7,0.02,0.0,0.28,682.25,197.0,16,2000,9.567455295920372,37.10345458984375,72,28
74,ACAT2,,False,1318.3591795897948,66,12,0,22,0.66,0.12,0.0,0.22,682.3,346.5,19,2000,5.741395915150642,36.16608810424805,78,22
75,TMBIM6,,False,1316.5782891445724,66,15,0,19,0.66,0.15,0.0,0.19,684.08,427.0,40,2000,4.048655828237534,25.3044376373291,81,19
76,C14orf184,,False,1315.8279139569784,58,23,0,19,0.58,0.23,0.0,0.19,684.83,444.5,30,2000,4.154479840397835,26.01287841796875,81,19
77,RNF170,,False,1313.0365182591295,65,15,0,20,0.65,0.15,0.0,0.2,687.62,418.0,56,2000,4.480953140258789,19.471019744873047,80,20
78,NMT1,,False,1309.3146573286642,65,11,0,24,0.65,0.11,0.0,0.24,691.34,350.5,25,2000,7.01084155023098,32.663734436035156,76,24
79,KBTBD12,,False,1303.0815407703851,65,12,0,23,0.65,0.12,0.0,0.23,697.57,353.0,17,2000,5.907168883085251,37.81560516357422,77,23
80,HSD11B1L,,False,1301.1805902951478,68,5,0,27,0.68,0.05,0.0,0.27,699.47,274.0,17,2000,8.087641904354095,40.45348358154297,73,27
81,CAMTA1,,False,1300.7403701850924,69,2,0,29,0.69,0.02,0.0,0.29,699.91,190.0,13,2000,9.538528044223785,41.9550666809082,71,29
82,GOSR2,,False,1296.208104052026,60,16,0,24,0.6,0.16,0.0,0.24,704.44,373.5,9,2000,7.312008943557739,54.317626953125,76,24
83,COL27A1,,False,1295.7978989494748,68,8,0,24,0.68,0.08,0.0,0.24,704.85,368.5,25,2000,5.703043153882026,30.965057373046875,76,24
84,ASPHD1,,False,1291.175587793897,62,16,0,22,0.62,0.16,0.0,0.22,709.47,408.5,4,2000,5.237521380782128,60.573272705078125,78,22
85,FAM53A,,False,1280.040020010005,64,15,0,21,0.64,0.15,0.0,0.21,720.6,416.5,52,2000,3.6724250143766404,21.695709228515625,79,21
86,SCML2,,False,1277.7088544272137,66,8,0,26,0.66,0.08,0.0,0.26,722.93,350.5,55,2000,6.116617010831833,24.15001678466797,74,26
87,GPR139,,False,1275.1375687843924,63,14,0,23,0.63,0.14,0.0,0.23,725.5,405.0,9,2000,4.847373517751694,49.44096374511719,77,23
88,C22orf28,,False,1272.5162581290645,61,15,0,24,0.61,0.15,0.0,0.24,728.12,388.5,6,2000,5.676047250032425,51.60887145996094,76,24
89,ZNF793,,False,1268.8144072036018,67,3,0,30,0.67,0.03,0.0,0.3,731.82,238.5,12,2000,9.357495834827423,40.823455810546875,70,30
90,OPRL1,,False,1266.1730865432717,57,22,0,21,0.57,0.22,0.0,0.21,734.46,460.5,5,2000,5.071310716271401,61.443721771240234,79,21
91,BAZ1A,,False,1265.5427713856927,63,14,0,23,0.63,0.14,0.0,0.23,735.09,425.0,46,2000,4.357249779701233,23.59921646118164,77,23
92,SLC22A25,,False,1263.8419209604804,67,5,0,28,0.67,0.05,0.0,0.28,736.79,288.5,37,2000,6.598009511232376,26.143278121948242,72,28
93,PANK3,,False,1263.8019009504753,66,4,0,30,0.66,0.04,0.0,0.3,736.83,234.5,21,2000,8.737262960672378,35.03876495361328,70,30
94,TBCB,,False,1253.5067533766885,61,15,0,24,0.61,0.15,0.0,0.24,747.12,432.0,30,2000,4.576457061767578,30.282377243041992,76,24
95,INTS2,,False,1251.615807903952,64,4,0,32,0.64,0.04,0.0,0.32,749.01,208.5,8,2000,11.691058505773544,58.08245849609375,68,32
96,LASP1,,False,1248.2441220610306,59,15,0,26,0.59,0.15,0.0,0.26,752.38,454.0,1,2000,8.198058323860169,124.83332061767578,74,26
97,LGMN,,False,1247.4237118559279,61,12,0,27,0.61,0.12,0.0,0.27,753.2,366.5,17,2000,6.026108692884446,37.88011169433594,73,27
98,PDZRN3,,False,1245.1025512756378,66,9,0,25,0.66,0.09,0.0,0.25,755.52,413.0,11,2000,4.949285417795181,44.2738151550293,75,25
99,ANKRD20A3,,False,1242.1310655327666,67,5,0,28,0.67,0.05,0.0,0.28,758.49,373.5,18,2000,6.0622918260097505,41.33302307128906,72,28
100,ZNF498,,False,1238.9094547273635,59,11,0,30,0.59,0.11,0.0,0.3,761.71,317.0,2,2000,9.12322090268135,79.91390991210938,70,30
